image,label,dataset,kfold0,kfold1,kfold2,kfold3,kfold4
../data/AML_LMU/Segmented Neutrophil/NGS_6562.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6563.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6564.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6565.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6566.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6567.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6568.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6569.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6570.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6571.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6572.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6573.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6574.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6575.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6576.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6577.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6578.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6579.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6580.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6581.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6582.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6583.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6584.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6585.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6586.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6587.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6588.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6589.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6590.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6591.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6592.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6593.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6594.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6595.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6596.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6597.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6598.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6599.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6600.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6601.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6602.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6603.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6604.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6605.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6606.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6607.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6608.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6609.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6610.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6611.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6612.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6613.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6614.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6615.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6616.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6617.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6618.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6619.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6620.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6621.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6622.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6623.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6624.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6625.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6626.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6627.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6628.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6629.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6630.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6631.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6632.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6633.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6634.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6635.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6636.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6637.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6638.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6639.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6640.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6641.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6642.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6643.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6644.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6645.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6646.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6647.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6648.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6649.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6650.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6651.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6652.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6653.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6654.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6655.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6656.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6657.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6658.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6659.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6660.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6661.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6662.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6663.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6664.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6665.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6666.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6667.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6668.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6669.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6670.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6671.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6672.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6673.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6674.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6675.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6676.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6677.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6678.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6679.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6680.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6681.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6682.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6683.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6684.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6685.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6686.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6687.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6688.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6689.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6690.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6691.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6692.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6693.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6694.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6695.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6696.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6697.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6698.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6699.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6700.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6701.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6702.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6703.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6704.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6705.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6706.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6707.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6708.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6709.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6710.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6711.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6712.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6713.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6714.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6715.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6716.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6717.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6718.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6719.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6720.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6721.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6722.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6723.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6724.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6725.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6726.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6727.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6728.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6729.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6730.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6731.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6732.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6733.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6734.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6735.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6736.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6737.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6738.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6739.tiff,Segmented Neutrophil,AML_LMU,test,val,train,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6740.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6741.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6742.tiff,Segmented Neutrophil,AML_LMU,train,train,train,test,val
../data/AML_LMU/Segmented Neutrophil/NGS_6743.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6744.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
../data/AML_LMU/Segmented Neutrophil/NGS_6745.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6746.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6747.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6748.tiff,Segmented Neutrophil,AML_LMU,train,train,test,val,train
../data/AML_LMU/Segmented Neutrophil/NGS_6749.tiff,Segmented Neutrophil,AML_LMU,val,train,train,train,test
../data/AML_LMU/Segmented Neutrophil/NGS_6750.tiff,Segmented Neutrophil,AML_LMU,train,test,val,train,train
